Date,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT
2019-01-16,38.73500061035156,198.88999938964844,84.18900299072266,99.41000366210938,352.05999755859375,131.66000366210938,148.5399932861328,43.959999084472656,111.4000015258789,110.91000366210938,197.0800018310547,177.0399932861328,130.08482360839844,116.2715072631836,128.0399932861328,102.5,46.91999816894531,179.35000610351562,158.4281005859375,71.1927490234375,105.37999725341797,77.68000030517578,3.7209999561309814,91.37000274658203,128.97999572753906,122.30000305175781,261.4599914550781,137.33999633789062,57.08000183105469,32.116668701171875
2019-01-17,38.96500015258789,201.9199981689453,84.66100311279297,99.48999786376953,359.0899963378906,134.5399932861328,149.82000732421875,44.209999084472656,111.95999908447266,111.01000213623047,199.08999633789062,174.8699951171875,131.837890625,116.81644439697266,129.08999633789062,102.91999816894531,47.060001373291016,181.11000061035156,160.2926483154297,72.13740539550781,106.12000274658203,79.12999725341797,3.7929999828338623,90.63999938964844,131.50999450683594,122.94000244140625,259.7699890136719,137.27999877929688,56.83000183105469,32.246665954589844
2019-01-18,39.20500183105469,203.8800048828125,84.80999755859375,100.4800033569336,364.7300109863281,136.60000610351562,152.50999450683594,45.029998779296875,114.37000274658203,111.04000091552734,202.5399932861328,179.5800018310547,133.6946258544922,118.37476348876953,130.69000244140625,104.58999633789062,47.61000061035156,182.57000732421875,163.76254272460938,72.39503479003906,107.70999908447266,80.44999694824219,3.9232499599456787,91.41999816894531,132.8433380126953,124.01000213623047,265.5,138.5,57.09000015258789,32.57666778564453
2019-01-22,38.32500076293945,201.97999572753906,81.6084976196289,99.83000183105469,357.8999938964844,132.24000549316406,148.9499969482422,44.779998779296875,112.33999633789062,110.5999984741211,197.67999267578125,177.11000061035156,131.78134155273438,117.13192749023438,128.8000030517578,102.94000244140625,47.720001220703125,184.57000732421875,160.75250244140625,72.35687255859375,105.68000030517578,80.75,3.719249963760376,90.44000244140625,131.32333374023438,122.36000061035156,265.69000244140625,138.0500030517578,56.9900016784668,32.496665954589844
2019-01-23,38.47999954223633,201.55999755859375,82.0009994506836,99.70999908447266,358.6099853515625,131.82000732421875,149.75,45.459999084472656,111.38999938964844,111.12000274658203,196.89999389648438,176.88999938964844,132.6484375,127.04589080810547,128.8000030517578,102.68000030517578,48.27000045776367,186.08999633789062,160.777587890625,71.98473358154297,106.70999908447266,80.5,3.7322499752044678,94.83999633789062,131.1300048828125,123.0199966430664,267.0199890136719,137.00999450683594,57.7599983215332,32.9033317565918
2019-01-24,38.17499923706055,200.97000122070312,82.74649810791016,99.72000122070312,358.2699890136719,132.72999572753906,146.8699951171875,45.61000061035156,113.51000213623047,110.55000305175781,197.8000030517578,177.2899932861328,133.06314086914062,126.70172119140625,127.02999877929688,102.73999786376953,47.689998626708984,187.3699951171875,160.9698944091797,69.8187026977539,106.19999694824219,80.44000244140625,3.946000099182129,94.30000305175781,130.086669921875,124.37999725341797,266.1300048828125,137.6999969482422,57.06999969482422,32.78666687011719
2019-01-25,39.439998626708984,198.77000427246094,83.52850341796875,100.7699966430664,364.20001220703125,136.86000061035156,149.74000549316406,46.130001068115234,113.22000122070312,111.08999633789062,200.74000549316406,180.39999389648438,133.56268310546875,128.07839965820312,128.22999572753906,103.38999938964844,47.369998931884766,184.0,163.79598999023438,69.60877990722656,107.16999816894531,80.61000061035156,4.003749847412109,93.5999984741211,130.94332885742188,124.9800033569336,268.04998779296875,138.6699981689453,56.400001525878906,32.313331604003906
2019-01-28,39.07500076293945,191.9499969482422,81.89450073242188,100.37999725341797,362.9700012207031,124.37000274658203,147.3300018310547,45.75,112.16999816894531,110.80999755859375,199.72000122070312,179.8300018310547,132.4033966064453,128.36520385742188,128.99000549316406,103.87999725341797,47.16999816894531,183.60000610351562,161.53846740722656,69.58015441894531,105.08000183105469,80.31999969482422,3.4502499103546143,93.5199966430664,132.3333282470703,125.02999877929688,266.7699890136719,135.99000549316406,55.06999969482422,32.35333251953125
2019-01-29,38.66999816894531,192.11000061035156,79.69400024414062,100.95999908447266,364.9100036621094,126.52999877929688,145.17999267578125,45.959999084472656,111.83000183105469,110.9000015258789,200.5,179.69000244140625,133.59095764160156,128.4225616455078,130.3300018310547,104.16999816894531,47.400001525878906,182.1699981689453,164.67391967773438,69.8759536743164,102.94000244140625,80.22000122070312,3.2899999618530273,93.54000091552734,134.3333282470703,124.81999969482422,267.3399963378906,135.0,53.279998779296875,32.23666763305664
2019-01-30,41.3125,184.86000061035156,83.52149963378906,102.66999816894531,387.7200012207031,130.11000061035156,149.16000366210938,46.709999084472656,113.01000213623047,110.12999725341797,202.47999572753906,182.17999267578125,135.04241943359375,128.47036743164062,131.63999938964844,104.41000366210938,47.86000061035156,181.77000427246094,166.61370849609375,70.0095443725586,106.37999725341797,81.27999877929688,3.4347500801086426,94.5199966430664,135.07666015625,125.87999725341797,270.3699951171875,137.60000610351562,54.0,31.600000381469727
2019-01-31,41.61000061035156,187.11000061035156,85.9365005493164,102.69999694824219,385.6199951171875,133.16000366210938,151.97000122070312,47.290000915527344,114.6500015258789,111.5199966430664,198.00999450683594,183.52999877929688,135.37228393554688,128.50860595703125,133.0800018310547,103.5,48.130001068115234,178.77999877929688,167.47491455078125,71.02098846435547,104.43000030517578,81.87999725341797,3.59375,96.47000122070312,140.5066680908203,125.54000091552734,270.20001220703125,135.00999450683594,55.060001373291016,31.94333267211914
2019-02-01,41.630001068115234,187.07000732421875,81.3115005493164,103.05999755859375,387.42999267578125,130.91000366210938,155.8699951171875,47.34000015258789,118.37000274658203,111.30000305175781,196.5399932861328,184.3699951171875,136.39019775390625,128.2026824951172,134.1999969482422,103.87999725341797,48.70000076293945,176.72000122070312,166.52174377441406,72.94847106933594,102.77999877929688,81.51000213623047,3.6182498931884766,97.47000122070312,139.0066680908203,126.48999786376953,268.7200012207031,140.14999389648438,54.54999923706055,31.286666870117188
2019-02-04,42.8125,186.17999267578125,81.66549682617188,103.41999816894531,397.0,130.8800048828125,157.72000122070312,47.349998474121094,119.73999786376953,111.80000305175781,197.72000122070312,186.42999267578125,139.42506408691406,129.24473571777344,132.8800048828125,104.25,49.25,177.5500030517578,167.39967346191406,73.34923553466797,105.73999786376953,81.98999786376953,3.7295000553131104,98.02999877929688,139.65333557128906,126.04000091552734,268.2099914550781,141.5,54.040000915527344,31.59000015258789
2019-02-05,43.54499816894531,188.30999755859375,82.94049835205078,103.9000015258789,410.17999267578125,132.0,158.99000549316406,47.2599983215332,119.4800033569336,112.66000366210938,198.00999450683594,186.38999938964844,140.14137268066406,129.5889129638672,132.8800048828125,103.79000091552734,49.2599983215332,177.57000732421875,168.16053771972656,73.61640930175781,107.22000122070312,82.86000061035156,3.7487499713897705,97.44000244140625,140.61000061035156,126.18000030517578,266.30999755859375,142.52999877929688,54.13999938964844,31.866666793823242
2019-02-06,43.560001373291016,190.75999450683594,82.01300048828125,104.95999908447266,411.1099853515625,130.5399932861328,158.1300048828125,47.47999954223633,118.87999725341797,111.41000366210938,196.6199951171875,184.72000122070312,140.3393096923828,130.32504272460938,133.0,103.73999786376953,49.2599983215332,176.17999267578125,169.37290954589844,73.84542083740234,106.02999877929688,82.70999908447266,3.825000047683716,97.91999816894531,140.35000610351562,125.55000305175781,269.5,141.49000549316406,53.790000915527344,31.8799991607666
2019-02-07,42.73500061035156,184.22999572753906,80.71849822998047,104.38999938964844,405.1700134277344,128.77999877929688,154.92999267578125,46.70000076293945,118.2300033569336,110.94999694824219,193.07000732421875,184.07000732421875,139.63241577148438,127.33269500732422,132.0500030517578,102.37999725341797,49.41999816894531,175.27999877929688,167.09030151367188,73.30152893066406,105.2699966430664,82.38999938964844,3.685499906539917,97.13999938964844,139.3699951171875,126.76000213623047,269.0,140.1699981689453,53.56999969482422,32.24333190917969
2019-02-08,42.602500915527344,186.0,79.41100311279297,104.5199966430664,404.9100036621094,128.60000610351562,156.6699981689453,47.189998626708984,117.58000183105469,111.51000213623047,191.6699981689453,184.5399932861328,140.06597900390625,127.82982635498047,132.39999389648438,101.36000061035156,49.5,174.75,167.07357788085938,73.96946716308594,105.66999816894531,82.36000061035156,3.7042500972747803,97.70999908447266,140.336669921875,125.79000091552734,261.8999938964844,140.3800048828125,53.95000076293945,31.860000610351562
2019-02-11,42.35749816894531,185.7899932861328,79.55000305175781,105.41000366210938,403.95001220703125,128.92999267578125,159.91000366210938,47.58000183105469,116.94999694824219,109.44000244140625,191.3300018310547,182.9199981689453,139.94345092773438,128.09751892089844,132.0,100.87999725341797,49.61000061035156,174.25999450683594,167.98495483398438,73.19656372070312,105.25,83.68000030517578,3.661250114440918,98.2699966430664,141.23666381835938,125.41999816894531,257.1400146484375,140.8000030517578,54.04999923706055,32.06666564941406
2019-02-12,42.72249984741211,188.42999267578125,81.90049743652344,107.0,410.7200012207031,132.6699981689453,162.7899932861328,47.88999938964844,118.72000122070312,109.19999694824219,194.49000549316406,185.52000427246094,141.71536254882812,130.06692504882812,134.16000366210938,102.5999984741211,49.65999984741211,173.97000122070312,172.71739196777344,74.92366027832031,106.88999938964844,84.70999908447266,3.779249906539917,99.26000213623047,145.74667358398438,127.26000213623047,263.5,141.99000549316406,54.41999816894531,32.323333740234375
2019-02-13,42.54499816894531,188.97999572753906,82.0,107.55999755859375,410.5799865722656,133.10000610351562,160.39999389648438,47.5,119.56999969482422,110.19999694824219,194.69000244140625,188.41000366210938,142.77096557617188,131.47227478027344,134.4499969482422,103.08999633789062,49.790000915527344,174.14999389648438,175.35116577148438,75.40076446533203,106.80999755859375,85.4000015258789,3.822000026702881,99.23999786376953,144.663330078125,128.0399932861328,263.79998779296875,143.49000549316406,54.47999954223633,32.64666748046875
2019-02-14,42.70000076293945,186.67999267578125,81.13249969482422,106.62000274658203,409.82000732421875,132.6199951171875,159.47000122070312,48.400001525878906,118.16000366210938,110.66000366210938,192.52999877929688,187.7100067138672,141.8661651611328,130.47801208496094,134.30999755859375,102.41999816894531,45.59000015258789,175.8699951171875,171.34616088867188,75.32442474365234,106.9000015258789,84.68000030517578,3.8632500171661377,98.45999908447266,143.92666625976562,126.93000030517578,265.3299865722656,143.16000366210938,54.029998779296875,32.84000015258789
2019-02-15,42.60499954223633,188.33999633789062,80.39749908447266,107.37999725341797,417.9700012207031,136.1999969482422,159.0500030517578,49.43000030517578,119.3499984741211,112.58999633789062,198.5,192.38999938964844,144.50518798828125,131.95985412597656,136.3800048828125,105.55000305175781,45.2400016784668,179.97000122070312,174.63211059570312,76.15457916259766,108.22000122070312,85.37999725341797,3.933500051498413,98.4800033569336,146.39332580566406,128.74000549316406,271.1300048828125,144.91000366210938,55.15999984741211,33.33000183105469
2019-02-19,42.73249816894531,186.97000122070312,81.37899780273438,106.5,416.260009765625,135.8000030517578,160.61000061035156,49.650001525878906,119.30999755859375,113.51000213623047,198.6699981689453,192.3300018310547,144.4674835205078,132.6003875732422,135.69000244140625,105.18000030517578,44.83000183105469,179.25,174.255859375,75.61068725585938,108.16999816894531,84.56999969482422,3.9159998893737793,99.98999786376953,145.85000610351562,129.10000610351562,270.4100036621094,144.44000244140625,55.439998626708984,34.06666564941406
2019-02-20,43.00749969482422,186.9199981689453,81.1050033569336,106.77999877929688,421.54998779296875,140.30999755859375,158.5399932861328,49.630001068115234,120.27999877929688,113.68000030517578,198.60000610351562,191.85000610351562,145.6927490234375,131.93116760253906,136.35000610351562,105.69000244140625,45.099998474121094,180.49000549316406,174.35618591308594,75.79198455810547,107.1500015258789,84.83999633789062,3.963749885559082,99.27999877929688,146.42333984375,129.74000549316406,269.510009765625,144.72999572753906,55.7599983215332,33.293331146240234
2019-02-21,42.76499938964844,185.5,80.97200012207031,106.61000061035156,417.5799865722656,138.8800048828125,159.6300048828125,49.40999984741211,119.13999938964844,114.29000091552734,196.36000061035156,191.82000732421875,143.83599853515625,131.7781982421875,135.4199981689453,105.47000122070312,45.86000061035156,182.80999755859375,173.72073364257812,76.17366027832031,109.41000366210938,83.94999694824219,3.89424991607666,99.77999877929688,146.56666564941406,129.82000732421875,266.3999938964844,144.0,56.150001525878906,33.130001068115234
2019-02-22,43.24250030517578,187.5,81.5780029296875,107.44000244140625,424.04998779296875,138.67999267578125,161.30999755859375,50.11000061035156,119.38999938964844,115.25,196.0,192.38999938964844,144.39208984375,133.12619018554688,136.60000610351562,105.0,45.279998779296875,183.1699981689453,175.04180908203125,77.07061004638672,110.97000122070312,84.76000213623047,3.979749917984009,100.25,146.6266632080078,131.02000427246094,267.1099853515625,145.8699951171875,56.91999816894531,33.18333435058594
2019-02-25,43.557498931884766,189.80999755859375,81.6500015258789,106.93000030517578,426.8699951171875,141.41000366210938,161.36000061035156,50.790000915527344,119.62000274658203,113.58999633789062,198.64999389648438,189.97999572753906,145.20263671875,133.32696533203125,136.1999969482422,106.0999984741211,44.939998626708984,182.61000061035156,176.0702362060547,76.69847106933594,111.58999633789062,85.16999816894531,3.967250108718872,99.56999969482422,145.89332580566406,132.49000549316406,264.6000061035156,146.05999755859375,56.779998779296875,33.040000915527344
2019-02-26,43.58250045776367,190.0800018310547,81.81999969482422,106.94000244140625,426.7699890136719,137.97999572753906,163.0,51.18000030517578,119.94000244140625,113.5,198.89999389648438,188.3000030517578,145.07069396972656,133.57553100585938,136.11000061035156,105.29000091552734,44.689998626708984,183.2100067138672,175.06689453125,77.04198455810547,112.36000061035156,85.80000305175781,3.927500009536743,99.83000183105469,144.77333068847656,133.27000427246094,262.9800109863281,147.0399932861328,56.63999938964844,32.89666748046875
2019-02-27,43.717498779296875,191.4199981689453,82.05449676513672,107.41999816894531,435.44000244140625,139.5800018310547,163.1199951171875,51.59000015258789,120.08000183105469,112.77999877929688,198.10000610351562,183.6699981689453,145.7115936279297,133.04971313476562,135.8699951171875,105.16000366210938,44.939998626708984,183.36000061035156,174.7742462158203,76.92748260498047,112.16999816894531,86.16999816894531,3.8852500915527344,98.91000366210938,146.77333068847656,132.6199951171875,250.0800018310547,147.22000122070312,56.720001220703125,32.70333480834961
2019-02-28,43.287498474121094,190.0800018310547,81.99150085449219,107.73999786376953,439.9599914550781,137.33999633789062,163.64999389648438,51.77000045776367,119.58000183105469,112.83999633789062,196.6999969482422,185.13999938964844,145.21206665039062,132.05545043945312,136.63999938964844,104.36000061035156,45.34000015258789,183.83999633789062,173.40301513671875,77.5667953491211,112.02999877929688,85.7300033569336,3.8564999103546143,98.55000305175781,144.39999389648438,132.91000366210938,242.22000122070312,148.1199951171875,56.91999816894531,32.996665954589844
2019-03-01,43.74250030517578,191.16000366210938,83.58650207519531,108.9000015258789,440.6199951171875,137.47000122070312,164.52999877929688,51.40999984741211,122.02999877929688,114.01000213623047,198.1999969482422,185.1699981689453,146.76719665527344,133.07839965820312,138.35000610351562,104.43000030517578,45.380001068115234,185.0500030517578,173.4866180419922,77.9103012084961,112.52999877929688,87.16000366210938,3.911250114440918,98.44000244140625,145.5399932861328,133.02999877929688,246.14999389648438,149.47000122070312,56.959999084472656,32.643333435058594
2019-03-04,43.962501525878906,189.77999877929688,84.80850219726562,109.0,432.69000244140625,138.35000610351562,158.5,51.15999984741211,122.12000274658203,114.33000183105469,195.97999572753906,183.80999755859375,145.61734008789062,132.34225463867188,138.47999572753906,104.19000244140625,45.650001525878906,180.58999633789062,172.95986938476562,77.64312744140625,112.26000213623047,85.63999938964844,3.9195001125335693,98.87000274658203,145.9166717529297,132.14999389648438,236.02000427246094,147.9600067138672,56.2400016784668,32.616668701171875
2019-03-05,43.88249969482422,188.82000732421875,84.62149810791016,108.8499984741211,430.1199951171875,137.13999938964844,156.97000122070312,51.29999923706055,123.29000091552734,114.0,196.0,184.0,145.28746032714844,131.81643676757812,138.77000427246094,104.11000061035156,45.599998474121094,181.35000610351562,170.43478393554688,77.95801544189453,111.69999694824219,85.44000244140625,3.9130001068115234,99.08999633789062,143.80999755859375,132.69000244140625,241.42999267578125,147.9499969482422,56.08000183105469,32.779998779296875
2019-03-06,43.630001068115234,183.14999389648438,83.44750213623047,108.9800033569336,424.4599914550781,134.8300018310547,156.7899932861328,51.66999816894531,123.52999877929688,114.8499984741211,194.74000549316406,184.4499969482422,144.90103149414062,130.95602416992188,139.08999633789062,103.72000122070312,45.45000076293945,182.02999877929688,169.56521606445312,77.06106567382812,111.75,85.12999725341797,3.8012499809265137,98.93000030517578,140.75332641601562,131.8000030517578,239.07000732421875,147.80999755859375,55.68000030517578,32.753334045410156
2019-03-07,43.125,181.4600067138672,81.29750061035156,107.86000061035156,422.55999755859375,132.8000030517578,155.60000610351562,51.290000915527344,121.94000244140625,114.01000213623047,192.77000427246094,182.50999450683594,143.71347045898438,129.4072723388672,138.24000549316406,102.97000122070312,45.279998779296875,180.52000427246094,167.10702514648438,76.76526641845703,110.38999938964844,85.26000213623047,3.7314999103546143,98.55000305175781,138.01666259765625,131.49000549316406,236.6999969482422,146.8300018310547,56.29999923706055,32.483333587646484
2019-03-08,43.227500915527344,180.8699951171875,81.04000091552734,107.9800033569336,422.5400085449219,131.35000610351562,155.05999755859375,51.06999969482422,121.62000274658203,113.80999755859375,195.24000549316406,181.22999572753906,142.87464904785156,129.14913940429688,138.05999755859375,103.01000213623047,44.84000015258789,179.5,167.96823120117188,76.14503479003906,110.51000213623047,84.80000305175781,3.7660000324249268,98.41000366210938,138.99000549316406,131.02000427246094,237.2899932861328,147.35000610351562,56.529998779296875,32.529998779296875
2019-03-11,44.724998474121094,184.13999938964844,83.53099822998047,109.55999755859375,400.010009765625,133.11000061035156,157.64999389648438,51.91999816894531,123.62000274658203,114.75,195.97000122070312,182.44000244140625,144.38265991210938,131.65391540527344,138.55999755859375,104.3499984741211,46.18000030517578,181.0800018310547,173.16053771972656,77.16603088378906,112.83000183105469,85.81999969482422,4.028500080108643,99.58000183105469,142.663330078125,131.8699951171875,243.14999389648438,150.6699981689453,57.58000183105469,32.82666778564453
2019-03-12,45.227500915527344,184.17999267578125,83.65499877929688,110.43000030517578,375.4100036621094,132.47999572753906,158.27999877929688,52.150001525878906,123.9000015258789,114.7300033569336,196.6300048828125,184.0,144.67483520507812,132.1988525390625,139.17999267578125,104.04000091552734,46.04999923706055,181.8300018310547,172.07357788085938,77.5095443725586,113.62000274658203,85.43000030517578,4.063000202178955,100.05000305175781,140.89999389648438,132.72000122070312,245.8800048828125,151.72999572753906,57.43000030517578,32.790000915527344
2019-03-13,45.4275016784668,187.35000610351562,84.54049682617188,112.13999938964844,377.1400146484375,133.5,159.80999755859375,52.59000015258789,124.66999816894531,114.08999633789062,197.25,181.13999938964844,146.1262969970703,132.46653747558594,139.41000366210938,104.38999938964844,46.220001220703125,182.05999755859375,172.7926483154297,77.86259460449219,114.5,85.93000030517578,4.2154998779296875,101.18000030517578,141.73666381835938,133.0,252.25,152.47000122070312,57.65999984741211,33.0099983215332
2019-03-14,45.932498931884766,187.75999450683594,84.31099700927734,112.3499984741211,373.29998779296875,133.69000244140625,160.6699981689453,52.7400016784668,124.5999984741211,114.4800033569336,197.47000122070312,181.61000061035156,146.32421875,132.68641662597656,138.02000427246094,105.33999633789062,45.70000076293945,182.74000549316406,173.3946533203125,77.75763702392578,114.58999633789062,86.87000274658203,4.138999938964844,101.31999969482422,142.94000244140625,133.05999755859375,253.27000427246094,154.1999969482422,57.95000076293945,32.7400016784668
2019-03-15,46.529998779296875,191.24000549316406,85.61799621582031,113.5199966430664,378.989990234375,132.6699981689453,161.50999450683594,53.20000076293945,125.30999755859375,114.95999908447266,198.25999450683594,182.22999572753906,146.41847229003906,133.29827880859375,137.60000610351562,106.55000305175781,45.29999923706055,185.3300018310547,173.9799346923828,77.83396911621094,115.91000366210938,86.80000305175781,4.245250225067139,102.44000244140625,143.67666625976562,134.17999267578125,251.39999389648438,155.4600067138672,58.38999938964844,32.80666732788086
2019-03-18,47.005001068115234,191.30999755859375,87.10749816894531,113.55000305175781,372.2799987792969,134.10000610351562,161.9499969482422,53.5099983215332,125.87999725341797,113.12000274658203,202.47000122070312,183.4199981689453,147.9076385498047,134.04397583007812,137.1699981689453,107.19000244140625,45.40999984741211,183.9499969482422,174.32273864746094,77.6240463256836,117.56999969482422,87.81999969482422,4.223750114440918,101.51000213623047,143.78334045410156,134.94000244140625,255.0,154.9600067138672,58.06999969482422,33.220001220703125
2019-03-19,46.63249969482422,191.49000549316406,88.09249877929688,112.66999816894531,373.42999267578125,134.14999389648438,163.92999267578125,53.310001373291016,125.27999877929688,110.0,201.1199951171875,184.1300048828125,148.19981384277344,134.31166076660156,138.44000244140625,106.80000305175781,45.560001373291016,183.11000061035156,174.76588439941406,78.15839385986328,117.6500015258789,87.69000244140625,4.392749786376953,101.9000015258789,143.42333984375,132.92999267578125,257.1300048828125,154.58999633789062,57.5,33.28333282470703
2019-03-20,47.040000915527344,191.1199951171875,89.8635025024414,110.7699966430664,376.1600036621094,133.00999450683594,163.50999450683594,53.2599983215332,124.69000244140625,109.98999786376953,194.32000732421875,186.10000610351562,147.30442810058594,133.46080017089844,137.2899932861328,104.5199966430664,45.529998779296875,184.97000122070312,174.16387939453125,78.32061004638672,117.5199966430664,86.69000244140625,4.360000133514404,101.72000122070312,143.086669921875,131.3300018310547,250.5,153.75,57.66999816894531,32.880001068115234
2019-03-21,48.772499084472656,191.88999938964844,90.96299743652344,111.81999969482422,372.70001220703125,134.05999755859375,166.9499969482422,53.939998626708984,125.86000061035156,108.66000366210938,194.5800018310547,189.97000122070312,149.34024047851562,135.21987915039062,138.10000610351562,102.87000274658203,45.5099983215332,186.3699951171875,175.2592010498047,79.15076446533203,120.22000122070312,88.01000213623047,4.598499774932861,102.48999786376953,144.5433349609375,134.3699951171875,252.02000427246094,155.8000030517578,58.290000915527344,33.02000045776367
2019-03-22,47.76250076293945,186.6999969482422,88.2385025024414,109.45999908447266,362.1700134277344,129.77000427246094,161.5,52.7400016784668,123.08999633789062,108.2300033569336,188.9600067138672,188.75,146.87088012695312,133.31739807128906,136.91000366210938,99.76000213623047,45.93000030517578,186.80999755859375,171.1204071044922,78.52098846435547,117.05000305175781,82.19000244140625,4.4375,101.66000366210938,140.24000549316406,134.89999389648438,247.08999633789062,153.07000732421875,59.7599983215332,32.7599983215332
