Date,Official DJIA
2022-09-15,132.6201564006517
2022-09-16,132.0230564426904
2022-09-19,132.86798806184916
2022-09-20,131.5253769364463
2022-09-21,129.2875383524599
2022-09-22,128.8287937824571
2022-09-23,126.7459336458
2022-09-26,125.33414482641787
2022-09-27,124.79521302739208
2022-09-28,127.14569856378273
2022-09-29,125.18336606494873
2022-09-30,123.04126693312084
2022-10-03,126.31965716508655
2022-10-04,129.85525724121632
2022-10-05,129.67342422892472
2022-10-06,128.18740470707817
2022-10-07,125.488253219306
2022-10-10,125.08601199252925
2022-10-11,125.24153422388424
2022-10-12,125.12014489752808
2022-10-13,128.66620235876778
2022-10-14,126.93619949344426
2022-10-17,129.2962807264118
2022-10-18,130.74396765739934
2022-10-19,130.3156749928367
2022-10-20,129.92922860052997
2022-10-21,133.13732847274073
2022-10-24,134.9237342903932
2022-10-25,136.36774022182206
2022-10-26,136.37788806833274
2022-10-27,137.20958482089637
2022-10-28,140.75842812952936
2022-10-31,140.20651244115106
2022-11-01,139.86491568210386
2022-11-02,137.69994415756352
2022-11-03,137.07239229416206
2022-11-04,138.7941714718351
2022-11-07,140.60936437921825
2022-11-08,142.0392653896108
2022-11-09,139.26841806952487
2022-11-10,144.4145642093903
2022-11-11,144.5537227245253
2022-11-14,143.64925093750458
2022-11-15,143.89007196772434
2022-11-16,143.72261995143592
2022-11-17,143.69046140074582
2022-11-18,144.54443656654766
2022-11-21,144.3499292035028
2022-11-22,146.05393082648897
2022-11-23,146.46494789085
2022-11-25,147.12018254411447
2022-11-28,144.98891726326048
2022-11-29,145.00206847077476
2022-11-30,148.15991433310117
2022-12-01,147.32569944220307
2022-12-02,147.47504763338918
2022-12-05,145.40714574039333
2022-12-06,143.90471230687825
2022-12-07,143.9114886924295
2022-12-08,144.69773346635128
2022-12-09,143.391229600256
2022-12-12,145.65531203791429
2022-12-13,146.09907326653155
2022-12-14,145.48960013050817
2022-12-15,142.21655571381066
2022-12-16,141.00968981304288
2022-12-19,140.31183922397835
2022-12-20,140.70676028117816
2022-12-21,142.9629787652338
2022-12-22,141.4681248444464
2022-12-23,142.2238842492957
2022-12-27,142.38506183451815
2022-12-28,140.81801012693174
2022-12-29,142.2961489633594
2022-12-30,141.98110559658338
2023-01-03,141.93450748853348
2023-01-04,142.5058990109405
2023-01-05,141.05088354446795
2023-01-06,144.05150053018943
2023-01-09,143.5676498700147
2023-01-10,144.36629291972284
2023-01-11,145.5181278770881
2023-01-12,146.44742967931384
2023-01-13,146.9299083305621
2023-01-17,145.25187448628097
2023-01-18,142.62236918334096
2023-01-19,141.54124288113508
2023-01-20,142.95872888392512
2023-01-23,144.0469996716381
2023-01-24,144.49419092257142
2023-01-25,144.53650568568028
2023-01-26,145.41703424375328
2023-01-27,145.53982904266823
2023-01-30,144.4219262085077
2023-01-31,146.0022629781378
2023-02-01,146.03191175640148
2023-02-02,145.8647776446204
2023-02-03,145.31681066485962
2023-02-06,145.1669270555559
2023-02-07,146.30489133731132
2023-02-08,145.41532759850335
2023-02-09,144.3482058264367
2023-02-10,145.0737643030885
2023-02-13,146.68712967784978
2023-02-14,146.01610019011525
2023-02-15,146.1822136611096
2023-02-16,144.33523866890036
2023-02-17,144.89138750677117
2023-02-21,141.90546105565213
2023-02-22,141.54351840813501
2023-02-23,142.00963334316327
2023-02-24,140.5661962934844
2023-02-27,140.8753165973342
2023-02-28,139.87990738939746
2023-03-01,139.90192645948494
2023-03-02,141.36567593400136
2023-03-03,143.0250370714302
2023-03-06,143.19839541882874
2023-03-07,140.7355557368169
2023-03-08,140.4868540211783
2023-03-09,138.1586887275663
2023-03-10,136.67999774120483
2023-03-13,136.29235502404154
2023-03-14,137.73267159000358
2023-03-15,136.52977949557757
2023-03-16,138.12310015456015
2023-03-17,136.47585285204264
2023-03-20,138.1146589532994
2023-03-21,139.46827961374603
2023-03-22,137.1960069520696
2023-03-23,137.51786016802927
2023-03-24,138.0844580251019
2023-03-27,138.9177861297427
2023-03-28,138.75574685598716
2023-03-29,140.14076476948787
2023-03-30,140.74656527186065
2023-03-31,142.5246553768737
2023-04-03,143.92530917259077
2023-04-04,143.07391070648004
2023-04-05,143.4180339697698
2023-04-06,143.42904350481354
2023-04-10,143.86264852101203
2023-04-11,144.2835708205492
2023-04-12,144.119565558393
2023-04-13,145.76090652980042
2023-04-14,145.14743448971097
2023-04-17,145.5788141743581
2023-04-18,145.53362153886695
2023-04-19,145.19259366156973
2023-04-20,144.71975253643876
2023-04-21,144.81544179314875
2023-04-24,145.10001652266848
2023-04-25,143.6241030177922
2023-04-26,142.64340107627407
2023-04-27,144.88911197977123
2023-04-28,146.0541818037316
2023-05-01,145.85517358213545
2023-05-02,144.28246652068157
2023-05-03,143.12470850039006
2023-05-04,141.89753017478475
2023-05-05,144.23898053044041
2023-05-08,144.00045175903674
2023-05-09,143.75680305188328
2023-05-10,143.62624469026272
2023-05-11,142.67612850871413
2023-05-12,142.63804689509777
2023-05-15,142.84356379318638
2023-05-16,141.40238553869128
2023-05-17,143.15268409703617
2023-05-18,143.64587111063705
2023-05-19,143.17778182130002
2023-05-22,142.5778960159454
2023-05-23,141.5881588936923
2023-05-24,140.4933794294869
2023-05-25,140.34229949532659
2023-05-26,141.75018980153973
2023-05-30,141.53362990477504
2023-05-31,140.95746981475787
2023-06-01,141.61410994058113
2023-06-02,144.61755460323636
2023-06-05,143.76130391043458
2023-06-06,143.8059443959919
2023-06-07,144.19889109888294
2023-06-08,144.92101955321868
2023-06-09,145.10593958559474
2023-06-12,145.9178342337142
2023-06-13,146.54231580884738
2023-06-14,145.5451832238445
2023-06-15,147.38158370823058
2023-06-16,146.91496681871703
2023-06-20,145.86447647192924
2023-06-21,145.42606942448828
2023-06-22,145.40547255877573
2023-06-23,144.46621532592533
2023-06-26,144.4117365324566
2023-06-27,145.31992278266836
2023-06-28,145.00262062070854
2023-06-29,146.15810311400014
2023-06-30,147.379626085738
2023-07-03,147.42617399833938
2023-07-05,146.8700753559171
2023-07-06,145.30074812133077
2023-07-07,144.49812289937276
2023-07-10,145.3955673235996
2023-07-11,146.75348806080342
2023-07-12,147.12188918936442
2023-07-13,147.32625159213688
2023-07-14,147.81408442456146
2023-07-17,148.14099064900623
2023-07-18,149.71117120621756
2023-07-19,150.17926049555456
2023-07-20,150.8815952113542
2023-07-21,150.8923537691553
2023-07-24,151.67854834762858
2023-07-25,151.79347919294085
2023-07-26,152.14493099171565
2023-07-27,151.12805486362524
2023-07-28,151.88436641840835
2023-07-31,152.31373828511434
2023-08-01,152.6184915849422
2023-08-02,151.12720154100026
2023-08-03,150.84180695248793
2023-08-04,150.19815071601715
2023-08-07,151.94364724311956
2023-08-08,151.26413472458384
2023-08-09,150.44546369091316
2023-08-10,150.67157745471428
2023-08-11,151.1223995097578
2023-08-14,151.23475365537897
2023-08-15,149.68744549088012
2023-08-16,148.9136491881932
2023-08-17,147.66758064212527
2023-08-18,147.77822814249652
2023-08-21,147.6198782342078
2023-08-22,146.87087848309355
2023-08-23,147.65966649307407
2023-08-24,146.05958618035643
2023-08-25,147.1196136623645
2023-08-28,148.03231750294376
2023-08-29,149.2860157571879
2023-08-30,149.44692563335153
2023-08-31,148.72591821069958
2023-09-01,149.22193290123417
2023-09-05,148.38350159265974
2023-09-06,147.53206966291665
2023-09-07,147.77852931518768
2023-09-08,148.10346118532368
2023-09-11,148.47666434512718
2023-09-12,148.40071863150476
2023-09-13,148.09892686314
2023-09-14,149.51919034741525
2023-09-15,148.28185580939115
2023-09-18,148.30782358809614
2023-09-19,147.8513461791852
2023-09-20,147.5221644277405
2023-09-21,145.93536917706655
2023-09-22,145.47884157270707
2023-09-25,145.66319272333314
2023-09-26,144.0012548862132
2023-09-27,143.70737726689967
2023-09-28,144.2045464527504
2023-09-29,143.5241806115897
2023-10-02,143.20657727693876
2023-10-03,141.3605727300677
2023-10-04,141.90529373749035
2023-10-05,141.86254394716093
2023-10-06,143.09618075381016
2023-10-09,143.94030087988438
2023-10-10,144.51706331528388
2023-10-11,144.79792358161257
2023-10-12,144.05377605718934
2023-10-13,144.22146231890423
2023-10-16,145.56750346662315
2023-10-17,145.6236554417095
2023-10-18,144.19914207612558
2023-10-19,143.12442405951506
2023-10-20,141.89557255229215
2023-10-23,141.0780058184891
2023-10-24,141.95595767687098
2023-10-25,141.50428229920252
2023-10-26,140.42646889659946
2023-10-27,138.85571945763817
2023-10-30,141.04609824504163
2023-10-31,141.5768481859574
2023-11-01,142.52649587665306
2023-11-02,144.94444409586495
2023-11-03,145.8963840453767
2023-11-06,146.044326764004
2023-11-07,146.28737312577516
2023-11-08,146.11461712375896
2023-11-09,145.17087576417342
2023-11-10,146.84634964057966
2023-11-13,147.080946435182
2023-11-14,149.17904925637535
2023-11-15,149.8794263496824
2023-11-16,149.6834967822626
2023-11-17,149.6912603449682
2023-11-20,150.5640253403356
2023-11-21,150.29524544528593
2023-11-22,151.086559959509
2023-11-24,151.5882132720949
2023-11-27,151.34543461938256
2023-11-28,151.70314411740716
2023-11-29,151.76071829686842
2023-11-30,153.99006548414556
2023-12-01,155.25197906013204
2023-12-04,155.07611094030716
2023-12-05,154.73394529950997
2023-12-06,154.433559003704
2023-12-07,154.70319222137866
2023-12-08,155.26213527255084
2023-12-11,155.9348714055353
2023-12-12,156.67594027578215
2023-12-13,158.8702845036193
2023-12-14,159.54753822697126
2023-12-15,159.7908690296174
2023-12-18,159.7945500291761
2023-12-19,160.87353465891147
2023-12-20,158.83499710330432
2023-12-21,160.21574003777206
2023-12-22,160.13700011084828
2023-12-26,160.81959128356036
2023-12-27,161.2958624310074
2023-12-28,161.52537275349223
2023-12-29,161.4372964731423
2024-01-02,161.5465217691386
2024-01-03,160.32642100177566
2024-01-04,160.36989026020066
2024-01-05,160.4802700515131
2024-01-08,161.40933760831237
2024-01-09,160.73320491664418
2024-01-10,161.4638164017811
2024-01-11,161.52930473029357
2024-01-12,161.02370270909017
2024-01-16,160.03056902815337
2024-01-17,159.62601044483625
2024-01-18,160.49097841386566
2024-01-19,162.18371952456545
2024-01-22,162.77485459006004
2024-01-23,162.3621141486329
2024-01-24,161.93781202222823
2024-01-25,162.97754381121493
2024-01-26,163.2358328575223
2024-01-29,164.1953857833941
2024-01-30,164.7687516601099
2024-01-31,163.41089785017076
2024-02-01,164.9937611240434
2024-02-02,165.57022238675174
2024-02-05,164.39529752306376
2024-02-06,165.00026980053585
2024-02-07,165.66847161133666
2024-02-08,165.87822165891774
2024-02-09,165.6441937460654
2024-02-12,166.18255666334122
2024-02-13,163.93539009183675
2024-02-14,164.5844005094838
2024-02-15,166.07865208488886
2024-02-16,165.45699818668942
2024-02-20,165.18206098328702
2024-02-21,165.3895355038682
2024-02-22,167.34647199198545
2024-02-23,167.61384641447637
2024-02-26,167.34699067828691
2024-02-27,166.932275882551
2024-02-28,166.83208576728973
2024-02-29,167.03499250205488
2024-03-01,167.42472669624016
2024-03-04,167.00688305087937
2024-03-05,165.27368440866624
2024-03-06,165.59861627880224
2024-03-07,166.1567394709818
2024-03-08,165.86264433805798
2024-03-11,166.06382769575703
2024-03-12,167.07396090192856
2024-03-13,167.23600854159216
2024-03-14,166.64636260773722
2024-03-15,165.82871221485325
2024-03-18,166.15279076236428
2024-03-19,167.5248833478691
2024-03-20,169.244077459943
2024-03-21,170.39733462168317
2024-03-22,169.0888898649115
2024-03-25,168.3938836845969
2024-03-26,168.25976144613088
2024-03-27,170.30612949170833
2024-03-28,170.50870159014997
2024-04-01,169.4784734727512
2024-04-02,167.7796419809634
2024-04-03,167.59503985309465
2024-04-04,165.32418102988512
2024-04-05,166.6394189040242
2024-04-08,166.59128146888614
2024-04-09,166.55217921448306
2024-04-10,164.74392164490484
2024-04-11,164.73349772342726
2024-04-12,162.6953115359598
2024-04-15,161.63248984065038
2024-04-16,161.906021571494
2024-04-17,161.7104433722139
2024-04-18,161.80497813360773
2024-04-19,162.70884757524612
2024-04-22,163.79502688593712
2024-04-23,164.92459179597225
2024-04-24,164.7413951406623
2024-04-25,163.1346221014743
2024-04-26,163.79365487701068
2024-04-29,164.42086373818054
2024-04-30,161.9786376536974
2024-05-01,162.35286145428762
2024-05-02,163.73368804783627
2024-05-03,165.661276930381
2024-05-06,166.417672144245
2024-05-07,166.55470571872561
2024-05-08,167.29199319851674
2024-05-09,168.71136989653462
2024-05-10,169.247122650487
2024-05-13,168.89876623770473
2024-05-14,169.44102766814953
2024-05-15,170.9397299066574
2024-05-16,170.77430244012623
2024-05-17,171.34917418029787
2024-05-20,170.5061248904589
2024-05-21,170.78976263827278
2024-05-22,169.92474447379485
2024-05-23,167.3299911530522
2024-05-24,167.3485300053751
2024-05-28,166.42019864848754
2024-05-29,164.65837186879747
2024-05-30,163.24461706101465
2024-05-31,165.70685439764415
2024-06-03,165.2130315750286
2024-06-04,165.81380416664052
2024-06-05,166.22517259914125
2024-06-06,166.56288757683564
2024-06-07,166.1894501716057
2024-06-10,166.4852184861471
2024-06-11,165.9685734662676
2024-06-12,165.81775287525804
2024-06-13,165.53886696323812
2024-06-14,165.29068393390097
2024-06-17,166.09998515051313
2024-06-18,166.34309843954898
2024-06-20,167.62768362645383
2024-06-21,167.6943599139148
2024-06-24,168.81181098903858
2024-06-25,167.53087333806008
2024-06-26,167.5978675300284
2024-06-27,167.7531722477731
2024-06-28,167.55956840280174
2024-07-01,167.776563326787
2024-07-02,168.47188741160895
2024-07-03,168.3697229420389
2024-07-05,168.66043824809518
2024-07-08,168.52730318678354
2024-07-09,168.301055568453
2024-07-10,170.1402837297728
2024-07-11,170.27902394950337
2024-07-12,171.33764595895266
2024-07-15,172.24066207796608
2024-07-16,175.42216672836523
2024-07-17,176.46557951691065
2024-07-18,174.18230568609857
2024-07-19,172.56539316630798
2024-07-22,173.11327648698787
2024-07-23,172.8676199618933
2024-07-24,170.7078771299079
2024-07-25,171.05568139275638
2024-07-26,173.85814347950665
2024-07-29,173.64650273669767
2024-07-30,174.51772840497688
2024-07-31,174.9437539084477
2024-08-01,172.82426782618154
2024-08-02,170.2083989534249
2024-08-05,165.7794537480314
2024-08-06,167.04043034231205
2024-08-07,166.03722410803735
2024-08-08,168.96291602092313
2024-08-09,169.181584126526
2024-08-12,168.57965703959795
2024-08-13,170.3299555979428
2024-08-14,171.36973758237806
2024-08-15,173.7455718202752
2024-08-16,174.1597846615258
2024-08-19,175.17395023539575
2024-08-20,174.91025681246353
2024-08-21,175.14806611577163
2024-08-22,174.38688560248133
2024-08-23,176.36706258326694
2024-08-26,176.64737069966182
2024-08-27,176.69012048999124
2024-08-28,176.00873400804383
2024-08-29,177.05228065111862
2024-08-30,178.0290004203869
2024-09-03,175.34699067828691
2024-09-04,175.50992510420784
2024-09-05,174.57093558041623
2024-09-06,172.81330848658632
2024-09-09,174.8872171015893
2024-09-10,174.49045554461017
2024-09-11,175.02480282600376
2024-09-12,176.03163986438864
2024-09-13,177.3038435073233
2024-09-16,178.2817177719077
2024-09-17,178.21361928007178
2024-09-18,177.77210011482208
2024-09-19,180.00839100581223
2024-09-20,180.17187758166696
2024-09-23,180.43439977746684
2024-09-24,180.79236025273408
2024-09-25,179.53533236707094
2024-09-26,180.65054137882714
2024-09-27,181.24117448983648
2024-09-30,181.31462716284867
2024-10-01,180.57283882450625
2024-10-02,180.74224846328727
2024-10-03,179.9501308218877
2024-10-04,181.41143745124245
2024-10-07,179.70447429679314
2024-10-08,180.244744641113
2024-10-09,182.0935601331016
2024-10-10,181.84564481282325
2024-10-11,183.60069520696211
2024-10-14,184.4631868671975
2024-10-15,183.0719698158036
2024-10-16,184.5166450198795
2024-10-17,185.20776941884128
2024-10-18,185.3656508362771
2024-10-21,183.8908583630846
2024-10-22,183.8621131028944
2024-10-23,182.1061926543144
2024-10-24,181.50399785832752
2024-10-25,180.39049549182127
2024-10-28,181.56058486063444
2024-10-29,180.8987244081643
2024-10-30,180.50674815061146
2024-10-31,178.8873091265783
2024-11-01,180.12404131922005
2024-11-04,179.02069516513257
2024-11-05,180.85087141390122
2024-11-06,187.31037309858596
2024-11-07,187.3078465943434
2024-11-08,188.42001041555557
2024-11-11,189.72274962301125
2024-11-12,188.08587604652283
2024-11-13,188.28809677682477
2024-11-14,187.40002216965644
2024-11-15,186.0898707676348
2024-11-18,185.8526303460767
2024-11-19,185.33580127621929
2024-11-20,185.9334450182063
2024-11-21,187.91184842647726
2024-11-22,189.7372393758196
2024-11-25,191.62216212711579
2024-11-26,192.15217586811983
2024-11-27,191.5600034300223
2024-11-29,192.36779878317867
2024-12-02,191.81675314924152
2024-12-03,191.48921111578207
2024-12-04,192.81065649372243
2024-12-05,191.746981475788
2024-12-06,191.2193101890486
2024-12-09,190.18878089895864
2024-12-10,189.52871075081933
2024-12-11,189.10350510634115
2024-12-12,188.09932842672825
2024-12-13,187.73069305274078
2024-12-16,187.25704880043335
2024-12-17,186.11090266056792
2024-12-18,181.30058916907709
2024-12-19,181.3664121339131
2024-12-20,183.49961830544348
2024-12-23,183.78526387119848
2024-12-24,185.45611976634018
2024-12-26,185.5793495924757
2024-12-27,184.15046922286987
2024-12-30,182.35797302412936
2024-12-31,182.23156415292044
2025-01-02,181.58071323549404
2025-01-03,183.0364481700622
2025-01-06,182.92692170137474
2025-01-07,182.16363297924627
2025-01-08,182.62126488347334
2025-01-10,179.63684429581014
2025-01-13,181.1731596570814
2025-01-14,182.12046489351243
2025-01-15,185.13281088237324
2025-01-16,184.83973639023614
2025-01-17,186.27336859563593
2025-01-21,188.5777245148296
2025-01-22,189.13850806578114
2025-01-23,190.88756846972902
2025-01-24,190.28438649658776
2025-01-27,191.52367865710443
2025-01-28,192.10952646868745
2025-01-29,191.52342767986178
2025-01-30,192.2456397932784
2025-01-31,190.80014473020992
2025-02-03,190.2743641386984
2025-02-04,190.84888451073033
2025-02-05,192.20774222964
2025-02-06,191.66952989870975
2025-02-07,189.76673756773772
2025-02-10,190.48210636833838
2025-02-11,191.0099784368719
2025-02-12,190.04584099336793
2025-02-13,191.51447615820769
2025-02-14,190.80621837948178
2025-02-18,190.85017286057587
2025-02-19,191.15536118762432
2025-02-20,189.22382359646207
2025-02-21,186.0171877581667
2025-02-24,186.15935800021333
2025-02-25,186.84447567716796
2025-02-26,186.03903951009244
2025-02-27,185.2096935777015
2025-02-28,187.78574072795948
2025-03-03,185.00297198884823
2025-03-04,182.13206004212233
2025-03-05,184.21205903821337
2025-03-06,182.38087888047417
2025-03-07,183.33452547523586
2025-03-10,179.5223150140861
2025-03-11,177.473888955119
2025-03-12,177.12029548387366
2025-03-13,174.81859992345193
2025-03-14,177.70823477247868
2025-03-17,179.22212950007426
2025-03-18,178.10708780647983
2025-03-19,179.74898092782104
2025-03-20,179.7005423199918
2025-03-21,179.8377432126342
2025-03-24,182.3990496328412
2025-03-25,182.41695267614944
2025-03-26,181.84850595338935
2025-03-27,181.18420265575753
2025-03-28,178.11818100060444
2025-03-31,179.90803357238914
2025-04-01,179.85748675572177
2025-04-02,180.86561214395218
2025-04-03,173.67220280634388
2025-04-04,164.115759070213
2025-04-07,162.61976738592563
2025-04-08,161.24904680934722
2025-04-09,173.93999552423918
2025-04-10,169.5933039271664
2025-04-11,172.24491195927476
2025-04-14,173.5816502171999
2025-04-15,172.9141846063108
2025-04-16,169.91768364736862
2025-04-17,167.65967485898216
2025-04-21,163.4970332398443
2025-04-22,167.8513545450933
2025-04-23,169.64860257962775
2025-04-24,171.733855365998
2025-04-25,171.81995729203922
2025-04-28,172.30864344708877
2025-04-29,173.59378078392743
2025-04-30,174.20089473387
2025-05-01,174.55898906366664
2025-05-02,176.97680342834914
2025-05-05,176.55445892443703
2025-05-06,174.88469059734675
2025-05-07,176.10531005101112
2025-05-08,177.19533767942258
2025-05-09,176.68531845874875
2025-05-12,181.65709397633702
2025-05-13,180.5019963148175
2025-05-14,180.11918909252904
2025-05-15,181.2829371030115
2025-05-16,182.70495742798522
2025-05-19,183.2931978892814
2025-05-20,182.80133268915841
2025-05-21,179.3027099267774
2025-05-22,179.29692071838053
2025-05-23,178.20030075439576
2025-05-27,181.3724523195526
2025-05-28,180.32325032261033
2025-05-29,180.82453553524033
2025-05-30,181.05729183006332
2025-06-02,181.20896574369786
2025-06-03,182.12628756554167
2025-06-04,181.73263812637123
2025-06-05,181.2700368727399
2025-06-06,183.1681275633665
2025-06-09,183.16337572757257
2025-06-10,183.61359543723373
2025-06-11,183.60887706507214
2025-06-12,184.04514244004258
2025-06-13,180.7476863035444
2025-06-16,182.10679499969675
2025-06-17,180.8248367079315
2025-06-18,180.63576718514383
2025-06-20,180.7863702625431
2025-06-23,182.3924572972679
2025-06-24,184.56513382315725
2025-06-25,184.10857275516543
2025-06-26,185.84080095204035
2025-06-27,187.693046466345
2025-06-30,188.873107997599
2025-07-01,190.58718217392305
2025-07-02,190.54212339296134
2025-07-03,192.01606254352888
2025-07-07,190.20775477850214
2025-07-08,189.49844289535713
2025-07-09,190.43023773819309
2025-07-10,191.2540956348783
2025-07-11,190.0584902463969
2025-07-14,190.43601021477377
2025-07-15,188.56693249339617
2025-07-16,189.55849338361244
2025-07-17,190.54240783383634
2025-07-18,189.93290123418058
2025-07-21,189.85099899399955
2025-07-22,190.61930726098078
2025-07-23,192.79459395019356
2025-07-24,191.43943396265877
2025-07-25,192.3304199058417
2025-07-28,192.05472977071136
2025-07-29,191.1784845575794
2025-07-30,190.4430041139353
2025-07-31,189.02821193354958
2025-08-01,186.70491559844479
2025-08-04,189.2109400980066
2025-08-05,188.9457910070671
2025-08-06,189.29438166527584
2025-08-07,188.3328543850953
2025-08-08,189.21937293335927
2025-08-11,188.3604786136017
2025-08-12,190.43155955167097
2025-08-13,192.41757593630197
2025-08-14,192.3704256783183
2025-08-15,192.51974040587203
2025-08-18,192.37281832803143
2025-08-19,192.41757593630197
2025-08-20,192.48627677352022
2025-08-21,191.83174485653512
2025-08-22,195.45647531743393
2025-08-25,193.96043343769804
2025-08-26,194.54126170442828
2025-08-27,195.17159941522303
2025-08-28,195.47857804660228
2025-08-29,195.08442665294658
2025-09-02,194.01757258993874
2025-09-03,193.91229600255997
2025-09-04,195.41171770916338
2025-09-05,194.46754132235725
2025-09-08,194.95622747740683
2025-09-09,195.79743626746645
2025-09-10,194.85331007610884
2025-09-11,197.4964685410484
2025-09-12,196.3237690089118
2025-09-15,196.53464008817667
2025-09-16,195.99686278446703
2025-09-17,197.11233950528202
2025-09-18,197.64390930519042
2025-09-19,198.38427543915788
2025-09-22,198.66813070058205
2025-09-23,198.28795037343323
2025-09-24,197.55335671604644
2025-09-25,196.80822201446884
2025-09-26,198.09309164224868
2025-09-29,198.38770546147396
2025-09-30,198.7381700830944
2025-10-01,198.92325743363222
2025-10-02,199.2600019659884
2025-10-03,200.28184744348306
2025-10-06,200.01065816690405
2025-10-07,199.61664062777774
2025-10-08,199.61150396021173
2025-10-09,198.56911181245306
2025-10-10,194.80482127283108
2025-10-13,197.32332770726015
2025-10-14,198.19234477580412
2025-10-15,198.11887537097573
2025-10-16,196.8292873710343
2025-10-17,197.85031298953635
2025-10-20,200.06038512457883
2025-10-21,200.99484032618676
2025-10-22,199.5627976433237
2025-10-23,200.1804526374571
2025-10-24,202.2043833175427
2025-10-27,203.64987838061117
2025-10-28,204.3428432793523
2025-10-29,204.02428623117933
2025-10-30,203.55363697396737
2025-10-31,203.7281832803144
2025-11-03,202.7593274646488
2025-11-04,201.6823171892222
2025-11-05,202.64933250510842
2025-11-06,200.94156622348268
2025-11-07,201.26196377143503
2025-11-10,202.8961769891515
2025-11-11,205.29198901556268
2025-11-12,206.69204046589743
2025-11-13,203.27563784820478
2025-11-14,201.94892194816902
2025-11-17,199.56206144341195
2025-11-18,197.4268139903081
2025-11-19,197.62826505706596
2025-11-20,195.9727187737252
2025-11-21,198.08504363866805
2025-11-24,198.95396031631498
2025-11-25,201.79887102070353
2025-11-26,203.14671920456945
2025-11-28,204.3858942423729
2025-12-01,202.55650438896453
2025-12-02,203.3494920848052
2025-12-03,205.09897078415747
2025-12-04,204.96208779602242
2025-12-05,205.40775645168375
2025-12-08,204.48397614879605
2025-12-09,203.71712354982213
2025-12-10,205.8479203398232
2025-12-11,208.61608220341287
2025-12-12,207.56254666608106
2025-12-15,207.38482131466063
2025-12-16,206.08997952443997
2025-12-17,205.11212199167173
2025-12-18,205.3943208032945
2025-12-19,206.17834024566488
2025-12-22,207.1540393741464
2025-12-23,207.49555247411274
2025-12-24,208.73236832583538
2025-12-26,208.64588156802216
2025-12-29,207.57916135954372
2025-12-30,207.1727957400796
2025-12-31,205.87164605516062
2026-01-02,207.23846811857
2026-01-05,209.78615484040984
2026-01-06,211.8631421095892
2026-01-07,209.86710336706886
2026-01-08,211.02374035567658
2026-01-09,212.04300913348015
2026-01-12,212.41192894834262
2026-01-13,210.70625414373885
2026-01-14,210.52481432912737
2026-01-15,211.77903126967294
2026-01-16,211.4230284168983
2026-01-20,207.69335600494426
2026-01-21,210.2147068481232
2026-01-22,211.52875676331382
2026-01-23,210.3067151052745
2026-01-26,211.6503468714641
2026-01-27,209.89850898603103
2026-01-28,209.95072898431602
2026-01-29,210.1904122510358
2026-01-30,209.42330867481925
2026-02-02,211.63005117844273
2026-02-03,210.91613804584935
2026-02-04,212.03114627581144
2026-02-05,209.492913030111
2026-02-06,214.66270959214106
2026-02-09,214.74922981358665
2026-02-10,214.9731182458364
2026-02-11,214.68723843465494
2026-02-12,211.8198903647745
2026-02-13,212.02955675327473
2026-02-17,212.1677448230715
2026-02-18,212.72230413840558
2026-02-19,211.57650936667983
2026-02-20,212.56514218906534
2026-02-23,209.04461747931006
2026-02-24,210.63134580271935
2026-02-25,211.949110181101
2026-02-26,212.02214455870882
2026-02-27,209.78933388548327
2026-03-02,209.4760473594057
2026-03-03,207.74766748025124
2026-03-04,208.7677059215989
2026-03-05,205.40668561544848
2026-03-06,203.4655272299851
2026-03-09,204.49031750712672
2026-03-10,204.34344562473464
2026-03-11,203.10452156417384
2026-03-12,199.93733934842126
