Date,Dow-style reconstruction,Official DJIA
2023-11-01,162.12736987252805,142.52649587665306
2023-11-02,164.9629043950322,144.94444409586495
2023-11-03,166.1953117191283,145.8963840453767
2023-11-06,166.43206799239968,146.044326764004
2023-11-07,166.83486895956256,146.28737312577516
2023-11-08,166.86122347543437,146.11461712375896
2023-11-09,165.70687970207666,145.17087576417342
2023-11-10,167.65179705096534,146.84634964057966
2023-11-13,167.84611044577912,147.080946435182
2023-11-14,170.53108122971366,149.17904925637535
2023-11-15,171.02963098058353,149.8794263496824
2023-11-16,171.19150489805787,149.6834967822626
2023-11-17,171.27620199418214,149.6912603449682
2023-11-20,172.3642854702699,150.5640253403356
2023-11-21,172.02938818499493,150.29524544528593
2023-11-22,173.016580036294,151.086559959509
2023-11-24,173.52029440590272,151.5882132720949
2023-11-27,173.30138551446032,151.34543461938256
2023-11-28,173.5332032305427,151.70314411740716
2023-11-29,173.63505721473572,151.76071829686842
2023-11-30,176.1909056655024,153.99006548414556
2023-12-01,177.72331347297964,155.25197906013204
2023-12-04,177.42701223239538,155.07611094030716
2023-12-05,177.22845752049233,154.73394529950997
2023-12-06,176.93603424152187,154.433559003704
2023-12-07,177.44040454469578,154.70319222137866
2023-12-08,178.06325335109926,155.26213527255084
2023-12-11,178.70363376330286,155.9348714055353
2023-12-12,179.72887307537442,156.67594027578215
2023-12-13,182.2792630273874,158.8702845036193
2023-12-14,183.02263530637077,159.54753822697126
2023-12-15,183.43499122061374,159.7908690296174
2023-12-18,183.53720761342757,159.7945500291761
2023-12-19,184.5676034959734,160.87353465891147
2023-12-20,182.2477751389805,158.83499710330432
2023-12-21,183.82079164908347,160.21574003777206
2023-12-22,183.76948976172034,160.13700011084828
2023-12-26,184.46043162094355,160.81959128356036
2023-12-27,184.9602168987869,161.2958624310074
2023-12-28,185.23254993395432,161.52537275349223
2023-12-29,185.09281359677001,161.4372964731423
2024-01-02,184.89958222011805,161.5465217691386
2024-01-03,183.3396788185478,160.32642100177566
2024-01-04,183.3378810966204,160.36989026020066
2024-01-05,183.5209040781205,160.4802700515131
2024-01-08,184.7388547069224,161.40933760831237
2024-01-09,184.0677571460045,160.73320491664418
2024-01-10,185.02730888951817,161.4638164017811
2024-01-11,185.13721646437222,161.52930473029357
2024-01-12,184.7674396573009,161.02370270909017
2024-01-16,183.62759128192164,160.03056902815337
2024-01-17,183.24822686128445,159.62601044483625
2024-01-18,184.38234049306317,160.49097841386566
2024-01-19,186.26514334780742,162.18371952456545
2024-01-22,186.96506470319162,162.77485459006004
2024-01-23,186.51051978589658,162.3621141486329
2024-01-24,186.073589560898,161.93781202222823
2024-01-25,187.17817600355542,162.97754381121493
2024-01-26,187.6126313871884,163.2358328575223
2024-01-29,188.9494065945978,164.1953857833941
2024-01-30,189.5063863914193,164.7687516601099
2024-01-31,187.80515096585023,163.41089785017076
2024-02-01,189.7734402384341,164.9937611240434
2024-02-02,190.9488021731609,165.57022238675174
2024-02-05,189.59162568019283,164.39529752306376
2024-02-06,190.2053103537768,165.00026980053585
2024-02-07,191.11634573797798,165.66847161133666
2024-02-08,191.41048933350746,165.87822165891774
2024-02-09,191.34259405495467,165.6441937460654
2024-02-12,191.73778953042398,166.18255666334122
2024-02-13,189.20037989057778,163.93539009183675
2024-02-14,190.1265825844949,164.5844005094838
2024-02-15,191.65176932327023,166.07865208488886
2024-02-16,190.85350764297667,165.45699818668942
2024-02-20,190.30797425377398,165.18206098328702
2024-02-21,190.67731550770202,165.3895355038682
2024-02-22,193.52639608803187,167.34647199198545
2024-02-23,193.86340556933794,167.61384641447637
2024-02-26,194.8245810965774,167.34699067828691
2024-02-27,194.51481338702538,166.932275882551
2024-02-28,194.49716400680813,166.83208576728973
2024-02-29,194.7785997381821,167.03499250205488
2024-03-01,195.3918865508909,167.42472669624016
2024-03-04,194.9839486078168,167.00688305087937
2024-03-05,193.03356709786115,165.27368440866624
2024-03-06,193.53756636235514,165.59861627880224
2024-03-07,194.47955893196738,166.1567394709818
2024-03-08,193.94211970814456,165.86264433805798
2024-03-11,194.04945377037643,166.06382769575703
2024-03-12,195.3957365928299,167.07396090192856
2024-03-13,195.38554945284312,167.23600854159216
2024-03-14,194.6245588765647,166.64636260773722
2024-03-15,193.70345867399016,165.82871221485325
2024-03-18,194.1122784369775,166.15279076236428
2024-03-19,195.7225806902163,167.5248833478691
2024-03-20,197.73866802635192,169.244077459943
2024-03-21,199.24950113629362,170.39733462168317
2024-03-22,197.75648962585532,169.0888898649115
2024-03-25,197.02435566534513,168.3938836845969
2024-03-26,196.81068405455161,168.25976144613088
2024-03-27,199.0617641302267,170.30612949170833
2024-03-28,199.2905104071795,170.50870159014997
2024-04-01,198.29728098747162,169.4784734727512
2024-04-02,196.23732024387343,167.7796419809634
2024-04-03,196.12222423805443,167.59503985309465
2024-04-04,193.38884758276075,165.32418102988512
2024-04-05,195.01481082911525,166.6394189040242
2024-04-08,194.97506654506637,166.59128146888614
2024-04-09,194.92323211723127,166.55217921448306
2024-04-10,192.61832817136607,164.74392164490484
2024-04-11,192.6764320312926,164.73349772342726
2024-04-12,190.36768238808818,162.6953115359598
2024-04-15,188.9794396048894,161.63248984065038
2024-04-16,189.1748577554302,161.906021571494
2024-04-17,188.92735556961898,161.7104433722139
2024-04-18,189.05705020829444,161.80497813360773
2024-04-19,189.7053145001835,162.70884757524612
2024-04-22,191.101035240426,163.79502688593712
2024-04-23,192.2429596527041,164.92459179597225
2024-04-24,191.9842568853295,164.7413951406623
2024-04-25,190.32470311527925,163.1346221014743
2024-04-26,191.34228864555007,163.79365487701068
2024-04-29,192.02896120694183,164.42086373818054
2024-04-30,189.12577282929658,161.9786376536974
2024-05-01,189.54169246924104,162.35286145428762
2024-05-02,191.21026565057332,163.73368804783627
2024-05-03,193.6381834461492,165.661276930381
2024-05-06,194.68954381091456,166.417672144245
2024-05-07,194.88379402307794,166.55470571872561
2024-05-08,195.7174025195134,167.29199319851674
2024-05-09,197.25627640665135,168.71136989653462
2024-05-10,197.90495241353062,169.247122650487
2024-05-13,197.35702911691862,168.89876623770473
2024-05-14,197.9081218669095,169.44102766814953
2024-05-15,199.75807489940365,170.9397299066574
2024-05-16,199.47673294057813,170.77430244012623
2024-05-17,199.99861111587566,171.34917418029787
2024-05-20,199.0322501404667,170.5061248904589
2024-05-21,199.40713197834734,170.78976263827278
2024-05-22,198.39808944459315,169.92474447379485
2024-05-23,195.7296079769211,167.3299911530522
2024-05-24,195.84171979513818,167.3485300053751
2024-05-28,194.92613644477856,166.42019864848754
2024-05-29,192.92669577540548,164.65837186879747
2024-05-30,191.34279108347224,163.24461706101465
2024-05-31,194.07806993603128,165.70685439764415
2024-06-03,193.7072980857155,165.2130315750286
2024-06-04,194.5679338985768,165.81380416664052
2024-06-05,195.24403592529362,166.22517259914125
2024-06-06,195.45698795365843,166.56288757683564
2024-06-07,194.64716402569059,166.1894501716057
2024-06-10,198.49361816603206,166.4852184861471
2024-06-11,197.97167860737673,165.9685734662676
2024-06-12,198.0460910397327,165.81775287525804
2024-06-13,197.9232298095333,165.53886696323812
2024-06-14,197.63803927620657,165.29068393390097
2024-06-17,198.68218313639898,166.09998515051313
2024-06-18,199.02192747001178,166.34309843954898
2024-06-20,200.39710915858214,167.62768362645383
2024-06-21,200.3259365764717,167.6943599139148
2024-06-24,201.29366110989744,168.81181098903858
2024-06-25,199.95478455187745,167.53087333806008
2024-06-26,200.11685542998896,167.5978675300284
2024-06-27,200.224680139286,167.7531722477731
2024-06-28,200.02333509813147,167.55956840280174
2024-07-01,200.23127963623472,167.776563326787
2024-07-02,200.91601480512165,168.47188741160895
2024-07-03,201.05183312785198,168.3697229420389
2024-07-05,201.25034047522666,168.66043824809518
2024-07-08,201.24030904060882,168.52730318678354
2024-07-09,201.06447384109697,168.301055568453
2024-07-10,203.4441770152063,170.1402837297728
2024-07-11,203.6565927799234,170.27902394950337
2024-07-12,205.00559201712485,171.33764595895266
2024-07-15,205.99373139781676,172.24066207796608
2024-07-16,209.73423315272768,175.42216672836523
2024-07-17,210.59991248770646,176.46557951691065
2024-07-18,208.1154985832168,174.18230568609857
2024-07-19,206.16329392844412,172.56539316630798
2024-07-22,206.94470945562801,173.11327648698787
2024-07-23,207.36564930114957,172.8676199618933
2024-07-24,204.3285911311048,170.7078771299079
2024-07-25,205.05552770041433,171.05568139275638
2024-07-26,208.4498701793472,173.85814347950665
2024-07-29,208.28861746487303,173.64650273669767
2024-07-30,208.99532483497669,174.51772840497688
2024-07-31,209.8195536235986,174.9437539084477
2024-08-01,207.25053997094318,172.82426782618154
2024-08-02,204.4114840834913,170.2083989534249
2024-08-05,199.00430341852072,165.7794537480314
2024-08-06,200.6764913861699,167.04043034231205
2024-08-07,199.2687494820764,166.03722410803735
2024-08-08,202.80155431062934,168.96291602092313
2024-08-09,203.1634167638623,169.181584126526
2024-08-12,202.5695038335905,168.57965703959795
2024-08-13,204.91089486124133,170.3299555979428
2024-08-14,206.26323819347607,171.36973758237806
2024-08-15,209.18069904005645,173.7455718202752
2024-08-16,209.63130163058983,174.1597846615258
2024-08-19,210.9893441638789,175.17395023539575
2024-08-20,210.62691723362502,174.91025681246353
2024-08-21,210.99645127705526,175.14806611577163
2024-08-22,210.03788412579604,174.38688560248133
2024-08-23,212.4353973639489,176.36706258326694
2024-08-26,212.71698659220075,176.64737069966182
2024-08-27,212.8074428805819,176.69012048999124
2024-08-28,212.0304287189944,176.00873400804383
2024-08-29,212.8889631550987,177.05228065111862
2024-08-30,214.27752098080728,178.0290004203869
2024-09-03,210.82071121002454,175.34699067828691
2024-09-04,210.94591077960084,175.50992510420784
2024-09-05,209.8457265981686,174.57093558041623
2024-09-06,207.78596209847805,172.81330848658632
2024-09-09,210.31597799472468,174.8872171015893
2024-09-10,210.1905574213384,174.49045554461017
2024-09-11,211.04420766109277,175.02480282600376
2024-09-12,212.35303511230012,176.03163986438864
2024-09-13,213.83213828399988,177.3038435073233
2024-09-16,214.92457348137725,178.2817177719077
2024-09-17,214.7317315587737,178.21361928007178
2024-09-18,214.09854009155168,177.77210011482208
2024-09-19,216.85901290465495,180.00839100581223
2024-09-20,216.9612522559817,180.17187758166696
2024-09-23,217.3391797057912,180.43439977746684
2024-09-24,217.82564687722407,180.79236025273408
2024-09-25,216.46830915047792,179.53533236707094
2024-09-26,217.76254731279198,180.65054137882714
2024-09-27,218.29652580796292,181.24117448983648
2024-09-30,218.37751550323944,181.31462716284867
2024-10-01,217.39038783157753,180.57283882450625
2024-10-02,217.57307536417252,180.74224846328727
2024-10-03,216.65444684535527,179.9501308218877
2024-10-04,218.27809477059733,181.41143745124245
2024-10-07,216.35359845331192,179.70447429679314
2024-10-08,217.31702124902705,180.244744641113
2024-10-09,219.55557831696964,182.0935601331016
2024-10-10,219.26529424723543,181.84564481282325
2024-10-11,221.3120447936017,183.60069520696211
2024-10-14,222.5655740298206,184.4631868671975
2024-10-15,220.98101061014637,183.0719698158036
2024-10-16,222.7704242715895,184.5166450198795
2024-10-17,223.57164120555765,185.20776941884128
2024-10-18,223.74547607151962,185.3656508362771
2024-10-21,222.07495091758304,183.8908583630846
2024-10-22,221.40677633325555,183.8621131028944
2024-10-23,219.36920601057108,182.1061926543144
2024-10-24,218.70374106174103,181.50399785832752
2024-10-25,217.43048720510834,180.39049549182127
2024-10-28,218.8398178094872,181.56058486063444
2024-10-29,218.08233204997754,180.8987244081643
2024-10-30,217.61325735595005,180.50674815061146
2024-10-31,215.49221380919332,178.8873091265783
2024-11-01,216.90374096545804,180.12404131922005
2024-11-04,216.25607308044744,179.02069516513257
2024-11-05,218.54571592627275,180.85087141390122
2024-11-06,226.03525985435402,187.31037309858596
2024-11-07,226.18357661684863,187.3078465943434
2024-11-08,227.52527033558422,188.42001041555557
2024-11-11,229.0906710604197,189.72274962301125
2024-11-12,227.0946896696554,188.08587604652283
2024-11-13,227.34083652054795,188.28809677682477
2024-11-14,226.27093411349077,187.40002216965644
2024-11-15,224.68916294756073,186.0898707676348
2024-11-18,224.40245527592995,185.8526303460767
2024-11-19,223.77843151815532,185.33580127621929
2024-11-20,224.50422540421434,185.9334450182063
2024-11-21,226.8984811749956,187.91184842647726
2024-11-22,229.10109930561663,189.7372393758196
2024-11-25,231.3785020151961,191.62216212711579
2024-11-26,232.02000159760738,192.15217586811983
2024-11-27,231.3050919365687,191.5600034300223
2024-11-29,232.27621985576948,192.36779878317867
2024-12-02,231.6150635700031,191.81675314924152
2024-12-03,231.2243247030712,191.48921111578207
2024-12-04,232.81768611553875,192.81065649372243
2024-12-05,231.53735916500776,191.746981475788
2024-12-06,230.89892386906772,191.2193101890486
2024-12-09,229.65468505469204,190.18878089895864
2024-12-10,228.84890552804896,189.52871075081933
2024-12-11,228.3345683060606,189.10350510634115
2024-12-12,227.12232425820775,188.09932842672825
2024-12-13,226.67655301264594,187.73069305274078
2024-12-16,226.08823187970773,187.25704880043335
2024-12-17,224.70706146172725,186.11090266056792
2024-12-18,218.89958409215652,181.30058916907709
2024-12-19,218.97916939873627,181.3664121339131
2024-12-20,221.55700546516678,183.49961830544348
2024-12-23,221.90473849724734,183.78526387119848
2024-12-24,223.9227026595041,185.45611976634018
2024-12-26,224.06633921981964,185.5793495924757
2024-12-27,222.3421527856564,184.15046922286987
2024-12-30,220.17914560893115,182.35797302412936
2024-12-31,220.02756785563972,182.23156415292044
2025-01-02,219.24091676156246,181.58071323549404
2025-01-03,221.00006359281335,183.0364481700622
2025-01-06,220.87632199229674,182.92692170137474
2025-01-07,219.95502636207962,182.16363297924627
2025-01-08,220.50942189147028,182.62126488347334
2025-01-10,216.90286909996033,179.63684429581014
2025-01-13,218.7596405674692,181.1731596570814
2025-01-14,219.90669505224292,182.12046489351243
2025-01-15,223.5487263058464,185.13281088237324
2025-01-16,223.18846980553272,184.83973639023614
2025-01-17,224.92289507041252,186.27336859563593
2025-01-21,227.7058299623366,188.5777245148296
2025-01-22,228.3878573181874,189.13850806578114
2025-01-23,230.4989356464211,190.88756846972902
2025-01-24,229.7768572730133,190.28438649658776
2025-01-27,231.26834018149637,191.52367865710443
2025-01-28,231.98616918258224,192.10952646868745
2025-01-29,231.2765500052715,191.52342767986178
2025-01-30,232.14468006474223,192.2456397932784
2025-01-31,230.39674853898563,190.80014473020992
2025-02-03,229.763104493868,190.2743641386984
2025-02-04,230.4559793825178,190.84888451073033
2025-02-05,232.10194723459736,192.20774222964
2025-02-06,231.47387967813822,191.66952989870975
2025-02-07,229.17996862789064,189.76673756773772
2025-02-10,230.03983807766397,190.48210636833838
2025-02-11,230.68131566904194,191.0099784368719
2025-02-12,229.5185113520034,190.04584099336793
2025-02-13,231.2946183728335,191.51447615820769
2025-02-14,230.44247117768228,190.80621837948178
2025-02-18,230.48597454447523,190.85017286057587
2025-02-19,230.85004205441354,191.15536118762432
2025-02-20,228.5125487855464,189.22382359646207
2025-02-21,224.63247820399647,186.0171877581667
2025-02-24,224.80818668169755,186.15935800021333
2025-02-25,225.63308893052763,186.84447567716796
2025-02-26,224.6600328472454,186.03903951009244
2025-02-27,223.65504165267438,185.2096935777015
2025-02-28,226.7700899896502,187.78574072795948
2025-03-03,223.40547817278784,185.00297198884823
2025-03-04,219.9399338308659,182.13206004212233
2025-03-05,222.45310520307874,184.21205903821337
2025-03-06,220.2349460942607,182.38087888047417
2025-03-07,221.3825769628027,183.33452547523586
2025-03-10,216.77232109238597,179.5223150140861
2025-03-11,214.30398457720983,177.473888955119
2025-03-12,213.88034238603612,177.12029548387366
2025-03-13,211.09540898302348,174.81859992345193
2025-03-14,214.58583526791307,177.70823477247868
2025-03-17,216.41546372543755,179.22212950007426
2025-03-18,215.0678670544715,178.10708780647983
2025-03-19,217.05602048785687,179.74898092782104
2025-03-20,216.99331190212766,179.7005423199918
2025-03-21,217.16066111422495,179.8377432126342
2025-03-24,220.25583939837327,182.3990496328412
2025-03-25,220.27700607168455,182.41695267614944
2025-03-26,219.58753602677882,181.84850595338935
2025-03-27,218.78204007511786,181.18420265575753
2025-03-28,215.08014485491805,178.11818100060444
2025-03-31,217.2427108745053,179.90803357238914
2025-04-01,217.17845149568623,179.85748675572177
2025-04-02,218.39332766368153,180.86561214395218
2025-04-03,209.70868819833015,173.67220280634388
2025-04-04,198.17720486079963,164.115759070213
2025-04-07,196.37396479277373,162.61976738592563
2025-04-08,194.7242850729656,161.24904680934722
2025-04-09,210.0464798253823,173.93999552423918
2025-04-10,204.79884848103453,169.5933039271664
2025-04-11,207.9969937645678,172.24491195927476
2025-04-14,209.6108982040813,173.5816502171999
2025-04-15,208.8061414427336,172.9141846063108
2025-04-16,205.19143860417995,169.91768364736862
2025-04-17,202.45391774750158,167.65967485898216
2025-04-21,197.4228001544054,163.4970332398443
2025-04-22,202.68254381971147,167.8513545450933
2025-04-23,204.85855462248014,169.64860257962775
2025-04-24,207.37477861741172,171.733855365998
2025-04-25,207.48182221978502,171.81995729203922
2025-04-28,208.07021090528963,172.30864344708877
2025-04-29,209.60496560648,173.59378078392743
2025-04-30,210.3412360937097,174.20089473387
2025-05-01,210.77395511425942,174.55898906366664
2025-05-02,213.69251526951084,176.97680342834914
2025-05-05,213.1814259165978,176.55445892443703
2025-05-06,211.16941938041123,174.88469059734675
2025-05-07,212.63740602402046,176.10531005101112
2025-05-08,213.9561169259861,177.19533767942258
2025-05-09,213.34195244098282,176.68531845874875
2025-05-12,219.34460035274026,181.65709397633702
2025-05-13,217.9494005059854,180.5019963148175
2025-05-14,217.48820637772042,180.11918909252904
2025-05-15,218.88661278442726,181.2829371030115
2025-05-16,220.60573994445593,182.70495742798522
2025-05-19,221.31349462233413,183.2931978892814
2025-05-20,220.71831884786178,182.80133268915841
2025-05-21,216.49195582915974,179.3027099267774
2025-05-22,216.4817251387704,179.29692071838053
2025-05-23,215.15811108685702,178.20030075439576
2025-05-27,218.987266715899,181.3724523195526
2025-05-28,217.72143489375952,180.32325032261033
2025-05-29,218.3267957970881,180.82453553524033
2025-05-30,218.60563857612374,181.05729183006332
2025-06-02,218.79119660680246,181.20896574369786
2025-06-03,219.89855970638723,182.12628756554167
2025-06-04,219.42115709309076,181.73263812637123
2025-06-05,218.86298469485095,181.2700368727399
2025-06-06,221.15517509861323,183.1681275633665
2025-06-09,221.1524631546648,183.16337572757257
2025-06-10,221.69868846843974,183.61359543723373
2025-06-11,221.69375895355148,183.60887706507214
2025-06-12,222.22109068927668,184.04514244004258
2025-06-13,218.23544273623784,180.7476863035444
2025-06-16,219.87989709493598,182.10679499969675
2025-06-17,218.3333401342074,180.8248367079315
2025-06-18,218.10451079681107,180.63576718514383
2025-06-20,218.28682010793253,180.7863702625431
2025-06-23,220.2242759476973,182.3924572972679
2025-06-24,222.85278069136203,184.56513382315725
2025-06-25,222.30564767035,184.10857275516543
2025-06-26,224.3926432656556,185.84080095204035
2025-06-27,226.62875531948507,187.693046466345
2025-06-30,228.0488866801556,188.873107997599
2025-07-01,230.11152495836023,190.58718217392305
2025-07-02,230.05616283572797,190.54212339296134
2025-07-03,231.83702611612307,192.01606254352888
2025-07-07,229.65150692513674,190.20775477850214
2025-07-08,228.79264991337797,189.49844289535713
2025-07-09,229.92179191178167,190.43023773819309
2025-07-10,230.92194143410026,191.2540956348783
2025-07-11,229.47717975162232,190.0584902463969
2025-07-14,229.93000465149493,190.43601021477377
2025-07-15,227.67404040495896,188.56693249339617
2025-07-16,228.87061104242522,189.55849338361244
2025-07-17,230.0581126263505,190.54240783383634
2025-07-18,229.3241386833846,189.93290123418058
2025-07-21,229.22750279314397,189.85099899399955
2025-07-22,230.15438924871535,190.61930726098078
2025-07-23,232.78089900471673,192.79459395019356
2025-07-24,231.16866794919147,191.43943396265877
2025-07-25,232.2469053223681,192.3304199058417
2025-07-28,231.91190193964516,192.05472977071136
2025-07-29,230.85809259506894,191.1784845575794
2025-07-30,229.96772036711056,190.4430041139353
2025-07-31,228.25576374191232,189.02821193354958
2025-08-01,225.45383199913007,186.70491559844479
2025-08-04,228.4796587045235,189.2109400980066
2025-08-05,228.15843397989667,188.9457910070671
2025-08-06,228.583477643829,189.29438166527584
2025-08-07,227.42517675022106,188.3328543850953
2025-08-08,228.4980532926626,189.21937293335927
2025-08-11,227.45885498501812,188.3604786136017
2025-08-12,229.9631372413714,190.43155955167097
2025-08-13,232.36056834726725,192.41757593630197
2025-08-14,232.30637928224095,192.3704256783183
2025-08-15,232.4895834218728,192.51974040587203
2025-08-18,232.31254163146662,192.37281832803143
2025-08-19,232.36606161019193,192.41757593630197
2025-08-20,232.4487133901965,192.48627677352022
2025-08-21,231.6561610448527,191.83174485653512
2025-08-22,236.03101869827464,195.45647531743393
2025-08-25,234.22537358878733,193.96043343769804
2025-08-26,234.92441471458025,194.54126170442828
2025-08-27,235.68929480717102,195.17159941522303
2025-08-28,236.06048072954587,195.47857804660228
2025-08-29,235.58707683939048,195.08442665294658
2025-09-02,234.30000216505638,194.01757258993874
2025-09-03,234.17919533475953,193.91229600255997
2025-09-04,235.99091786677477,195.41171770916338
2025-09-05,234.85045206567924,194.46754132235725
2025-09-08,235.440666249944,194.95622747740683
2025-09-09,236.4592748755326,195.79743626746645
2025-09-10,235.32172088164413,194.85331007610884
2025-09-11,238.5125120477429,197.4964685410484
2025-09-12,237.1009705547824,196.3237690089118
2025-09-15,237.3555736262212,196.53464008817667
2025-09-16,236.70633271409264,195.99686278446703
2025-09-17,238.0544679831288,197.11233950528202
2025-09-18,238.7002292091016,197.64390930519042
2025-09-19,239.59736386205108,198.38427543915788
2025-09-22,239.9413828394495,198.66813070058205
2025-09-23,239.48090505998252,198.28795037343323
2025-09-24,238.5935943240547,197.55335671604644
2025-09-25,237.6938918230988,196.80822201446884
2025-09-26,239.24726649014536,198.09309164224868
2025-09-29,239.60166839420242,198.38770546147396
2025-09-30,240.02335739282583,198.7381700830944
2025-10-01,240.24784587034173,198.92325743363222
2025-10-02,240.6536875957682,199.2600019659884
2025-10-03,241.8933663689148,200.28184744348306
2025-10-06,241.56540631322184,200.01065816690405
2025-10-07,241.0889705764068,199.61664062777774
2025-10-08,241.08100617742335,199.61150396021173
2025-10-09,239.83036469192203,198.56911181245306
2025-10-10,235.28287293155623,194.80482127283108
2025-10-13,238.32564682630473,197.32332770726015
2025-10-14,239.3665710048236,198.19234477580412
2025-10-15,239.28889843215276,198.11887537097573
2025-10-16,237.72766883529962,196.8292873710343
2025-10-17,238.96318935919058,197.85031298953635
2025-10-20,241.6310394633874,200.06038512457883
2025-10-21,242.75580403118678,200.99484032618676
2025-10-22,241.0280137405028,199.5627976433237
2025-10-23,241.74946943962468,200.1804526374571
2025-10-24,244.20605812610745,202.2043833175427
2025-10-27,245.95657341603268,203.64987838061117
2025-10-28,246.79606847718125,204.3428432793523
2025-10-29,246.41347042348903,204.02428623117933
2025-10-30,246.20982489729568,203.55363697396737
2025-10-31,246.42098528340742,203.7281832803144
2025-11-03,245.24907860825567,202.7593274646488
2025-11-04,243.94638833841952,201.6823171892222
2025-11-05,245.11606427516213,202.64933250510842
2025-11-06,243.05039259916722,200.94156622348268
2025-11-07,243.43794278743925,201.26196377143503
2025-11-10,245.41462305258332,202.8961769891515
2025-11-11,248.31250008587054,205.29198901556268
2025-11-12,250.0059331537196,206.69204046589743
2025-11-13,245.87362622689415,203.27563784820478
2025-11-14,244.26886698809002,201.94892194816902
2025-11-17,241.38183640774508,199.56206144341195
2025-11-18,238.7991062648504,197.4268139903081
2025-11-19,239.04280114263497,197.62826505706596
2025-11-20,237.04028578009786,195.9727187737252
2025-11-21,239.5952663305289,198.08504363866805
2025-11-24,240.6462817800534,198.95396031631498
2025-11-25,244.08737397484157,201.79887102070353
2025-11-26,245.71764768726152,203.14671920456945
2025-11-28,247.21650543999883,204.3858942423729
2025-12-01,245.00378438362935,202.55650438896453
2025-12-02,245.96293899159534,203.3494920848052
2025-12-03,248.0790104134738,205.09897078415747
2025-12-04,247.9134659691462,204.96208779602242
2025-12-05,248.4525300565824,205.40775645168375
2025-12-08,247.33516507546494,204.48397614879605
2025-12-09,246.40758953681924,203.71712354982213
2025-12-10,248.98489706163704,205.8479203398232
2025-12-11,252.33316593514067,208.61608220341287
2025-12-12,251.05886492349754,207.56254666608106
2025-12-15,250.84387798082162,207.38482131466063
2025-12-16,249.27771430070806,206.08997952443997
2025-12-17,248.09496263276023,205.11212199167173
2025-12-18,248.4362630541037,205.3943208032945
2025-12-19,249.3845719392005,206.17834024566488
2025-12-22,250.56477613868523,207.1540393741464
2025-12-23,250.97784347750783,207.49555247411274
2025-12-24,252.47383301632598,208.73236832583538
2025-12-26,252.3692068463158,208.64588156802216
2025-12-29,251.07896128115402,207.57916135954372
2025-12-30,250.58742264173955,207.1727957400796
2025-12-31,249.013603901636,205.87164605516062
2026-01-02,250.6668486346108,207.23846811857
2026-01-05,253.74845148809615,209.78615484040984
2026-01-06,256.2606888127798,211.8631421095892
2026-01-07,253.84637887222084,209.86710336706886
2026-01-08,255.2453971793399,211.02374035567658
2026-01-09,256.47822930786145,212.04300913348015
2026-01-12,256.92447494116726,212.41192894834262
2026-01-13,254.86135280217596,210.70625414373885
2026-01-14,254.6418985420968,210.52481432912737
2026-01-15,256.15893742734687,211.77903126967294
2026-01-16,255.72832217276172,211.4230284168983
2026-01-20,251.2170745665759,207.69335600494426
2026-01-21,254.26678539273144,210.2147068481232
2026-01-22,255.8562319562997,211.52875676331382
2026-01-23,254.37810596818838,210.3067151052745
2026-01-26,256.00327671287783,211.6503468714641
2026-01-27,253.88433220992607,209.89850898603103
2026-01-28,253.94749168703405,209.95072898431602
2026-01-29,254.23743815692995,210.1904122510358
2026-01-30,253.30954503647834,209.42330867481925
2026-02-02,255.97871620146833,211.63005117844273
2026-02-03,255.11525580564083,210.91613804584935
2026-02-04,256.4638774088476,212.03114627581144
2026-02-05,253.393753251624,209.492913030111
2026-02-06,259.6469156477851,214.66270959214106
2026-02-09,259.75154011429134,214.74922981358665
2026-02-10,260.0223463789564,214.9731182458364
2026-02-11,259.67658083042903,214.68723843465494
2026-02-12,256.20837724876037,211.8198903647745
2026-02-13,256.4619627920982,212.02955675327473
2026-02-17,256.62910329793857,212.1677448230715
2026-02-18,257.2999050639443,212.72230413840558
2026-02-19,255.91396382649782,211.57650936667983
2026-02-20,257.1097982830243,212.56514218906534
2026-02-23,252.85149655444692,209.04461747931006
2026-02-24,254.7707642347027,210.63134580271935
2026-02-25,256.36467507370287,211.949110181101
2026-02-26,256.4530314426207,212.02214455870882
2026-02-27,253.7522793831277,209.78933388548327
2026-03-02,253.373339798877,209.4760473594057
2026-03-03,251.2827850408337,207.74766748025124
2026-03-04,252.51657356513857,208.7677059215989
2026-03-05,248.45125510556232,205.40668561544848
2026-03-06,246.10328873433244,203.4655272299851
2026-03-09,247.34282183895886,204.49031750712672
2026-03-10,247.16514990672619,204.34344562473464
2026-03-11,245.66661241272953,203.10452156417384
2026-03-12,241.8357380744717,199.93733934842126
